Instances,Mean_CD11B,Mean_CD20,Mean_CD3D,Mean_CD45,Mean_CD4,Mean_CD68,Mean_CD8,Mean_CGA,Mean_LYSOZYME,Mean_NAKATPASE,Mean_PANCK,Mean_SMA,Mean_SOX9,Mean_VIMENTIN,Mean_OLFM4,Epi+,Stroma+,Immune+,Progenitor,final_Enteroendocrine,final_Enterocytes,Fibroblasts/Stromal(undetermined),final_Fibroblasts,final_Stromal,final_Myeloid,final_Helper T,final_Cytotoxic T,final_T-cell receptor,final_Monocyte,final_Macrophage,final_B cell,final_Leukocyte,final_Progenitor
5160,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999894426,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5164,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
5171,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999998929481317,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5176,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
5185,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.0395808331136838,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5196,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.78564105060931e-12,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5197,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.99999999999983,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5205,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.4823534880862e-13,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5211,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2.26676567936901e-10,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5215,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999992344927,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5230,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
5234,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.52093741453329e-08,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5236,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999529517,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5257,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999995175161,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5258,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0002313469373275,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5265,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
5270,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999982642,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5273,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.29609533271065e-10,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5276,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.6996594026733896e-11,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5281,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999999997,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5291,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999987258483777,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5293,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.12733490753323e-13,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5301,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999969109983,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5304,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999999815742,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5306,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999972979312,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5308,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999893616,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5312,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999836114,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5313,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.69293175775055e-08,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5314,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
5318,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999999509,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5319,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.86282583346709e-07,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5328,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.67322392368053e-08,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5333,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999136018,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5334,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
5337,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999652218355,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
