Instances,Mean_CD11B,Mean_CD20,Mean_CD3D,Mean_CD45,Mean_CD4,Mean_CD68,Mean_CD8,Mean_CGA,Mean_LYSOZYME,Mean_NAKATPASE,Mean_PANCK,Mean_SMA,Mean_SOX9,Mean_VIMENTIN,Mean_OLFM4,Mean_MUC2,Undefined,Epi+,Stroma+,Immune+,Progenitor,final_Enteroendocrine,final_Enterocytes,Fibroblasts/Stromal(undetermined),final_Fibroblasts,final_Stromal,final_Myeloid,final_Helper T,final_Cytotoxic T,final_T-cell receptor,final_Monocyte,final_Macrophage,final_B cell,final_Leukocyte,final_Progenitor
11801,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,0.0290287125099388,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11802,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,5.88588624228607e-05,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11803,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0042232388693343,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11804,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0.0001224068754491,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11805,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,0.204725856392509,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11806,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,0.0064783737220789,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11807,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0007290984575932,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11808,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.120813622759097,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11809,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,4.89239974798117e-05,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11810,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,0.0005135297054692,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11811,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0006989820867173,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11812,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,6.6383728113483e-05,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11813,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0342964143349105,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11814,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,6.97434588923158e-05,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11815,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,0.003507249118242,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11816,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,0.11508081802548,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11817,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0204528438594252,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11818,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3.48178651114011e-06,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11819,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,1.87734346340505e-06,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11820,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,0.0013092122828109,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11821,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,3.80408945394065e-06,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11822,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,6.5135742306335e-08,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11823,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.086025706534039,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
11824,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.0002752273499628,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11825,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.0032595905638123,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11826,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,8.87044084722049e-07,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11827,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0008074105297225,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11828,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,1.67517001904105e-05,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11829,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,5.35374570055143e-05,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11830,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,7.44568646994748e-07,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11831,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0.948843481622654,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11832,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,0.999140912642419,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
